"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FGFFFLIJ_07682",13.1275227106296,0.36075224042354,0.872811559074504,0.413322024293615,0.679370695658699,0.771287219838665
"FGFFFLIJ_00174",759.454304994113,0.0708701552089603,0.171892497993365,0.412293474330078,0.680124331120578,0.771922547893413
"FGFFFLIJ_05484",31.5917436901284,-0.204219452240118,0.495471918702646,-0.412171597483971,0.680213653484444,0.771922547893413
"FGFFFLIJ_06176",2.32725769047491,0.684128380604527,1.65940389724476,0.412273577120338,0.680138913286975,0.771922547893413
"FGFFFLIJ_01525",50.4943490833735,-0.160640281602347,0.389891822350692,-0.412012441383953,0.680330304209251,0.771947740705568
"FGFFFLIJ_03718",26.0797089173447,-0.201643761881582,0.489794863735142,-0.411690233629362,0.680566484254969,0.772108533566888
"FGFFFLIJ_02009",112.057038010202,-0.124952291931945,0.30371514081261,-0.411412785011729,0.680769880714421,0.772232093695901
"FGFFFLIJ_02357",321.656636971278,-0.0777984243036341,0.189450186762505,-0.410653721873403,0.681326465447499,0.772648980449897
"FGFFFLIJ_06576",33.4999678939143,0.210998781369717,0.513720097281876,0.410727130369484,0.681272630921235,0.772648980449897
"FGFFFLIJ_05926",84.2076666244959,0.126548927131263,0.308676906481514,0.409972124490116,0.681826396113209,0.773108648090074
"FGFFFLIJ_01244",26.4462600287458,0.237867174653492,0.580953199515616,0.40944292044836,0.682214647323901,0.773441574778505
"FGFFFLIJ_02005",164.879596393054,-0.11353369168266,0.278310785929095,-0.40793852564372,0.683318807704316,0.774585938331119
"FGFFFLIJ_01792",6.23085833671165,0.4399381652404,1.07932297197956,0.407605671945923,0.683563199497847,0.774741871426552
"FGFFFLIJ_07741",20.2035560711491,0.235312326813644,0.577463519027671,0.407492974118713,0.683645953349846,0.774741871426552
"FGFFFLIJ_02847",64.9335078951079,0.149225934688639,0.366805356934201,0.406825941518101,0.684135832212294,0.775189540644818
"FGFFFLIJ_06638",2.79342547123085,-0.685061203377366,1.68473862953374,-0.406627586836399,0.684281532555032,0.77524715353095
"FGFFFLIJ_03635",14.8927083514605,-0.278602145890307,0.687220990087611,-0.405404011095164,0.685180563060984,0.776119974799191
"FGFFFLIJ_05133",2.36939535922225,0.72821974629793,1.79665118450199,0.405320605679942,0.685241862003054,0.776119974799191
"FGFFFLIJ_05738",42.2468884091188,-0.165164825456762,0.40784997181484,-0.404964660710447,0.685503487611174,0.776308716121121
"FGFFFLIJ_06414",29.4357840956679,0.211370538574458,0.522618358153006,0.404445299857943,0.685885294327824,0.776633487190538
"FGFFFLIJ_00978",15.7698246841832,0.263012667721079,0.651799912194637,0.403517494863577,0.686567567216583,0.777009422019961
"FGFFFLIJ_03105",4.26205842539397,-0.459355812691585,1.13798921523086,-0.403655681919969,0.686465933450024,0.777009422019961
"FGFFFLIJ_06278",594.478881027864,0.0725753325720531,0.179874910345062,0.403476685174318,0.686597582996227,0.777009422019961
"FGFFFLIJ_07268",21.9172120372352,-0.241321753201396,0.597675745492952,-0.403767017519438,0.686384052506942,0.777009422019961
"FGFFFLIJ_03185",2.60672720781059,-0.707214381668443,1.75372291202717,-0.403264607435024,0.686753575446263,0.777078356932342
"FGFFFLIJ_02065",10.1930974591085,0.342879981748321,0.853248374503601,0.401852487498497,0.687792591291024,0.778146296874521
"FGFFFLIJ_02272",1.41445284910893,1.0538464687721,2.63585781895825,0.399811576023705,0.689295303857,0.779642615042369
"FGFFFLIJ_07031",18.5096659165125,-0.248483248187803,0.621523354406409,-0.399797121743106,0.689305950849891,0.779642615042369
"FGFFFLIJ_08303",2121.58446519555,0.175983183105464,0.440535787818812,0.399475338829553,0.689542991399553,0.77980280458123
"FGFFFLIJ_02899",53.1235750175399,-0.155646520738343,0.390314451219025,-0.398772118870387,0.690061122595323,0.780172853087782
"FGFFFLIJ_06449",5.73851083565527,0.414979032442454,1.04062944483144,0.398776946494793,0.690057565114754,0.780172853087782
"FGFFFLIJ_03741",39.1944212921277,-0.16559035842325,0.415404582199673,-0.398624294287768,0.690170057972322,0.78018808904672
"FGFFFLIJ_00409",1.96703150846316,-0.919637452566327,2.31037705011829,-0.398046480127233,0.690595924248246,0.780453607422693
"FGFFFLIJ_07142",41.4965041707617,-0.188705667648169,0.474029025112037,-0.398088846149387,0.690564695896507,0.780453607422693
"FGFFFLIJ_00310",13.5376415331877,0.308476565218535,0.776849747666392,0.397086523031229,0.691303657772901,0.781049947636992
"FGFFFLIJ_02614",324.537813880492,0.0857655245752069,0.216065682768002,0.396941908943942,0.691410298685138,0.781049947636992
"FGFFFLIJ_05607",5.38229080049406,0.453859282906783,1.14316207296597,0.397020941859304,0.691352017696958,0.781049947636992
"FGFFFLIJ_07028",3.94367680265337,0.563607052695862,1.42047827314051,0.396772737290654,0.691535056537605,0.78108292110031
"FGFFFLIJ_03681",18.4950398133429,0.232193477320958,0.585573824516572,0.396522978998675,0.691719259370209,0.781183018769202
"FGFFFLIJ_02178",18.2704397481374,0.250107933506419,0.631678960619397,0.395941529002603,0.692148163582622,0.781559400519587
"FGFFFLIJ_01339",36.1739936432851,-0.167491336198421,0.423847277971373,-0.395169073634428,0.692718114848925,0.781986899538711
"FGFFFLIJ_02229",9.18295464320786,-0.342449007670603,0.866425299303213,-0.395243546034499,0.69266315827978,0.781986899538711
"FGFFFLIJ_04831",20.2097527452254,-0.227594393693545,0.576914053806577,-0.394503119124657,0.693209624819217,0.782433678172553
"FGFFFLIJ_05537",42.2808803653057,0.188759373306041,0.479154476065207,0.393942627555363,0.693623397606576,0.78279260268414
"FGFFFLIJ_04023",14.3502442215204,-0.274310859085686,0.696818123154176,-0.393662061836174,0.693830554509601,0.782918282756726
"FGFFFLIJ_05987",31.4809912325782,-0.182762743096013,0.464597383827377,-0.393378760746358,0.69403975430228,0.783046233008356
"FGFFFLIJ_06622",822.539923184677,0.0640161645568097,0.162832448922125,0.393141323984052,0.694215104172936,0.783135962236771
"FGFFFLIJ_03427",49.9205570795671,0.146200934779754,0.373110867339379,0.391843142555189,0.6951741157766,0.784109584355804
"FGFFFLIJ_02395",7.93241220642716,0.413352797190122,1.05591258664843,0.391464977704398,0.695453571091493,0.784208338373451
"FGFFFLIJ_03576",5.43217640717777,0.47825393049237,1.22150028375827,0.391529938102751,0.695405563874888,0.784208338373451
"FGFFFLIJ_03963",708.287500209193,-0.0623743504502607,0.159883769513459,-0.390123091543762,0.696445528410169,0.785218554793256
"FGFFFLIJ_01592",4.92871762389419,-1.19893734231699,3.07631712801809,-0.389731387377934,0.696735184375346,0.785299432514782
"FGFFFLIJ_02176",18.970737140809,0.222362310068745,0.571072817327348,0.389376456595173,0.696997685484183,0.785299432514782
"FGFFFLIJ_06660",23.1327927754781,0.198219463143013,0.508955329137394,0.389463380762643,0.696933394409716,0.785299432514782
"FGFFFLIJ_07681",182.634957788605,0.0900558980244411,0.231229615949366,0.389465240664333,0.696932018808265,0.785299432514782
"FGFFFLIJ_08406",56.0297023866861,0.140724251343317,0.361119164646799,0.389689235909026,0.696766357025638,0.785299432514782
"FGFFFLIJ_04605",86.4824452619711,0.114475337213548,0.294172668549784,0.389143348285516,0.697170108388226,0.785385430166364
"FGFFFLIJ_04621",9.40811035832729,-0.305958383333058,0.787136845088194,-0.388697829662359,0.697499688045577,0.785648422050235
"FGFFFLIJ_05007",129.134087180988,-0.112906990974335,0.291787511673348,-0.386949360261631,0.698793697814951,0.786997504787322
"FGFFFLIJ_01326",129.460850109344,0.107939518845257,0.279356643914685,0.386386081006261,0.699210757020426,0.787358709992828
"FGFFFLIJ_04805",45.7317276322399,0.181854740887547,0.471303763993992,0.385854633000268,0.699604331191304,0.787584875871423
"FGFFFLIJ_07728",12.4791211344998,0.307739822927433,0.797299858229019,0.385977521193835,0.699513316768699,0.787584875871423
"FGFFFLIJ_00567",2.26724009317669,0.699079104282617,1.81536957170774,0.385089138419889,0.700171374948798,0.788114673936996
"FGFFFLIJ_01070",38.6667632699685,0.179192443602118,0.466090531992548,0.384458450241557,0.70063868584491,0.788322626176891
"FGFFFLIJ_02208",24.0150581294835,0.214261353819166,0.557295305485446,0.384466460977144,0.700632749547853,0.788322626176891
"FGFFFLIJ_06568",100.448540022479,-0.140245242490315,0.36479518109394,-0.384449273890488,0.700645485935267,0.788322626176891
"FGFFFLIJ_03541",4.28947710388366,0.480596854443452,1.25152082932356,0.384010272288646,0.700970833956239,0.788580127450013
"FGFFFLIJ_02507",209.875643881289,0.0816110028272164,0.212958179056658,0.383225491449679,0.701552578706794,0.789045140410321
"FGFFFLIJ_05310",126.940171331438,0.106806179371846,0.278822192654384,0.383061973493045,0.701673813838518,0.789045140410321
"FGFFFLIJ_06406",4.25054095483437,-0.52955833797467,1.38198535374783,-0.383186649944263,0.701581375804358,0.789045140410321
"FGFFFLIJ_01016",5772.74199908582,-0.0475301438406888,0.124268371252375,-0.382479816558959,0.702105497007417,0.789313373733373
"FGFFFLIJ_04943",4.27340675342755,0.563735916402918,1.47386690569774,0.382487668475085,0.702099673985625,0.789313373733373
"FGFFFLIJ_06756",14.5218992657808,0.318173563975031,0.832502264850274,0.382189427475317,0.70232086334077,0.789446900850518
"FGFFFLIJ_03682",43.9325150684407,0.155868355921474,0.407998026721305,0.382032131807208,0.702437531258967,0.789469464106097
"FGFFFLIJ_03458",8547.92003171347,0.0491025580341889,0.128631063062953,0.381731728440725,0.702660363201488,0.789611322486698
"FGFFFLIJ_06397",24.005425619583,0.201789423529668,0.529430470724076,0.381144332802928,0.703096152881606,0.789992419233072
"FGFFFLIJ_03216",10.6478121412,-0.297682945314484,0.782566604092695,-0.380393111279796,0.703653627400661,0.790510116391148
"FGFFFLIJ_04858",308.312739441598,-0.0774535626493565,0.203709829577574,-0.380215146269423,0.703785716936054,0.790549843941502
"FGFFFLIJ_07060",8.99425356571733,-0.310097902677479,0.815959852037326,-0.380040637910323,0.703915249548467,0.790586688822265
"FGFFFLIJ_04169",137.326924795988,0.120066187039235,0.316461870600449,0.379401748499507,0.704389552337841,0.791010691296672
"FGFFFLIJ_03453",91.1049834593009,0.105378486640477,0.279133734674107,0.377519710269017,0.705787419492168,0.792471572950884
"FGFFFLIJ_07426",26.3124753878063,0.21040186680877,0.559432174218411,0.376098974111964,0.706843316967431,0.793548135930606
"FGFFFLIJ_00702",14.9358700281689,-0.314399917562808,0.836664737650561,-0.375777660291594,0.707082197153712,0.793707292588558
"FGFFFLIJ_00404",124.470238688165,-0.103851426929884,0.276815777011683,-0.375164407357824,0.707538198997258,0.793892051126386
"FGFFFLIJ_03012",28.258927552762,0.208107236476604,0.554339337453956,0.375414881131162,0.707351939340485,0.793892051126386
"FGFFFLIJ_08311",11.9101247467542,-0.288099160625562,0.767870400855811,-0.375192428702119,0.707517360632638,0.793892051126386
"FGFFFLIJ_02526",462.199845675333,-0.0695533289445325,0.185472670158595,-0.375005810209442,0.707656145547305,0.793915398429393
"FGFFFLIJ_02716",204.629059574822,-0.095068950191719,0.254243270148941,-0.373929072482531,0.708457086156989,0.794704881301272
"FGFFFLIJ_02113",49.5094571768914,0.142394418725287,0.381689396542243,0.373063595727966,0.709101112339369,0.795318154405059
"FGFFFLIJ_02885",48.8523756982214,-0.162374901728039,0.436369556366161,-0.372104101578958,0.709815342646727,0.79600998839897
"FGFFFLIJ_00415",106.951746610008,0.110666988613666,0.297833671860236,0.371573126444879,0.710210700713115,0.796106324452481
"FGFFFLIJ_01899",256.671592924305,0.0811657737741648,0.218520238312361,0.37143366857464,0.710314552401661,0.796106324452481
"FGFFFLIJ_02550",13.0328584432689,0.350604044921319,0.943365185356494,0.371652516293388,0.710151582969473,0.796106324452481
"FGFFFLIJ_02597",4.50262844560384,0.552944884965552,1.4871771497962,0.371808351843845,0.710035544916966,0.796106324452481
"FGFFFLIJ_04324",52.8837184423761,0.131643752181524,0.354515116479225,0.371334665469021,0.710388281442792,0.796106324452481
"FGFFFLIJ_05657",2.82992084648559,0.559330806935147,1.51227278385863,0.369861054768169,0.711486020684983,0.797117922831853
"FGFFFLIJ_07199",78.5188095479186,0.126387623333334,0.34170142799691,0.369877363621894,0.71147386842493,0.797117922831853
"FGFFFLIJ_04496",321.371258411429,0.0736997105033699,0.199408465361465,0.369591683932652,0.711686748302358,0.79723352437982
"FGFFFLIJ_02048",253.402514561387,-0.0736510642181581,0.199937348055079,-0.368370716800088,0.712596829283553,0.798143605006781
"FGFFFLIJ_02246",11.6823696427104,0.334911599374403,0.910419708150237,0.367865058693496,0.71297385523083,0.798456470101613
"FGFFFLIJ_02792",30.8847550768079,-0.199102810053971,0.541621563971583,-0.367605027750367,0.713167765350276,0.798564206906125
"FGFFFLIJ_01529",49.1481629677212,-0.158110443111415,0.430933108655304,-0.366902519058672,0.713691732366486,0.798822586775033
"FGFFFLIJ_01712",439.813931286455,-0.0797956657915953,0.217419950851205,-0.36701170007257,0.713610290695582,0.798822586775033
"FGFFFLIJ_03930",346.617273794943,-0.0772107749663098,0.210349534504674,-0.367059404947693,0.713574707101353,0.798822586775033
"FGFFFLIJ_01738",76.8566357632939,-0.12217108057418,0.333344629313929,-0.366500821764026,0.713991399526036,0.798939171457598
"FGFFFLIJ_06586",10.4887859313303,0.301311367498827,0.822095840957722,0.366516107352893,0.713979995631758,0.798939171457598
"FGFFFLIJ_03142",21.8182500157442,0.201297224553832,0.551672985607454,0.364885049305398,0.71519721494757,0.800178896340382
"FGFFFLIJ_00964",34.408882461454,0.159617912815196,0.4377957614932,0.364594468139171,0.715414144799349,0.800312045639896
"FGFFFLIJ_02741",22.6932244011064,0.209561731018102,0.575864612692269,0.36390798531336,0.715926721500249,0.800556723877621
"FGFFFLIJ_05614",7.09987859181533,0.358475417663225,0.985030759677065,0.363923069550385,0.715915457163615,0.800556723877621
"FGFFFLIJ_07417",2.49946329529727,-0.645616603508852,1.77401598977304,-0.363929416211999,0.715910717735694,0.800556723877621
"FGFFFLIJ_00154",24.3083542130742,0.202979595308884,0.558202554413857,0.363630717387209,0.716133785693024,0.800678718258425
"FGFFFLIJ_05817",3.72409495255421,-0.503529818208507,1.38600913710909,-0.363294732139182,0.716384728065601,0.800740205481422
"FGFFFLIJ_07586",1.79128938740865,0.807553305113188,2.2228140602621,0.363302230065058,0.716379127642288,0.800740205481422
"FGFFFLIJ_04781",7.73326037423408,-0.333466289417693,0.918238565044432,-0.363158662805191,0.71648636493879,0.80074429928138
"FGFFFLIJ_02010",19.4201331901869,0.209754130637308,0.578295039177219,0.362711274396785,0.716820576725618,0.800905605715611
"FGFFFLIJ_02461",14.9957039814153,-0.249449268610061,0.687750589454255,-0.362703096783973,0.716826686138467,0.800905605715611
"FGFFFLIJ_02811",37.9417777502368,0.171112316817459,0.472046870261172,0.362490099177623,0.716985820904309,0.800973908454198
"FGFFFLIJ_06040",42.9139483158637,0.154377458994773,0.42603895671681,0.362355264843512,0.717086564679742,0.800976970497134
"FGFFFLIJ_03261",199.602117344947,0.0942835911432851,0.260391435834961,0.36208407101009,0.717289206688476,0.801093835237075
"FGFFFLIJ_03085",27.4849090528865,-0.185314071050657,0.512528359434292,-0.361568423755515,0.717674564559484,0.801414703667804
"FGFFFLIJ_04552",26.9054909618275,0.181710187296742,0.502981921103052,0.361265842116645,0.717900725889373,0.80155773670681
"FGFFFLIJ_06430",9.29130929169363,-0.317414665031068,0.879645119825522,-0.360844001606043,0.71821606721268,0.801800289213118
"FGFFFLIJ_00601",7.96123926410652,0.32293430600276,0.900910319493973,0.358453332163125,0.720004086183165,0.803686615183694
"FGFFFLIJ_01568",147.022509401238,-0.0881533180797011,0.246027486624479,-0.358306786323647,0.720113740055551,0.803699248596752
"FGFFFLIJ_07564",61.5547686085667,-0.133841416973455,0.375300581721846,-0.356624592371806,0.721372864444695,0.80499459600034
"FGFFFLIJ_02849",139.557204037412,0.0935536207054594,0.262651158683824,0.356189636376506,0.721698552647515,0.805248091575173
"FGFFFLIJ_01661",11.9689187210208,-0.2585523365481,0.726231253217383,-0.35601929193029,0.721826117641695,0.805280488600269
"FGFFFLIJ_04615",6.84954925821945,-0.384977271827928,1.0823683536026,-0.355680458086707,0.722079881445144,0.805453646929325
"FGFFFLIJ_03543",4.20496299615345,-0.430108545276397,1.21051796301054,-0.355309510820246,0.722357731115675,0.805653621234773
"FGFFFLIJ_02587",161.389550576692,-0.0966790339911832,0.273295924783723,-0.353752197613966,0.723524600623348,0.80684493940437
"FGFFFLIJ_04855",9.88667495398156,0.270052753970304,0.763841097319171,0.353545724258749,0.723679356088301,0.806907418459712
"FGFFFLIJ_00443",155.007917645124,-0.0804134983682715,0.228157507438779,-0.352447303930372,0.72450283150373,0.807605243027821
"FGFFFLIJ_06906",9.10650499892883,0.299397047292042,0.849224588089565,0.352553436971923,0.724423250628149,0.807605243027821
"FGFFFLIJ_07180",7.17100482982898,0.322807223037711,0.917873064059197,0.351690484967638,0.725070397166009,0.808127690718367
"FGFFFLIJ_00188",160.323690435405,0.0903165860458673,0.257000600849594,0.351425583237153,0.725269092178387,0.808238926966725
"FGFFFLIJ_00956",19.9514751115671,0.217613042749671,0.621557989164344,0.35010899472508,0.726256900772232,0.808347766581976
"FGFFFLIJ_04253",174.117729727551,-0.0877157553291368,0.250046952330699,-0.350797138343555,0.725740544220771,0.808347766581976
